,close,high,low,open,vol
2012-03-06,16558.5,17085.2,16558.5,17080.0,287919000
2012-03-07,16548.7,16630.7,16386.2,16554.6,289619000
2012-03-08,16844.0,16844.0,16520.5,16669.3,239945000
2012-03-09,16793.9,16910.1,16693.8,16872.7,240617000
2012-03-12,16586.1,16821.5,16544.1,16781.8,283676000
2012-03-13,16988.4,16992.0,16668.9,16718.2,202583000
2012-03-14,17017.4,17237.7,16981.5,17082.9,261394000
2012-03-15,17089.7,17095.9,16877.6,17038.4,251306000
2012-03-16,17210.5,17210.5,16993.8,17137.0,424100000
2012-03-19,17424.5,17424.5,17123.8,17194.3,197670000
2012-03-20,17375.2,17453.7,17255.2,17393.8,185873000
2012-03-21,17219.8,17492.8,17101.0,17446.8,228467000
2012-03-22,16941.5,17164.1,16855.6,17135.2,255496000
2012-03-23,16795.8,17008.7,16615.0,16955.3,249692000
2012-03-26,16680.0,16854.7,16457.3,16854.7,199200000
2012-03-27,16513.7,16930.4,16494.8,16807.0,256270000
2012-03-28,16190.0,16594.5,16155.3,16506.2,244326000
2012-03-29,16048.5,16274.7,15958.1,16158.4,280010000
2012-03-30,16245.2,16259.7,16032.6,16118.8,259621000
2012-04-02,16315.9,16315.9,15958.8,16279.3,244563000
2012-04-03,15872.9,16376.3,15872.9,16294.3,224107000
2012-04-04,15541.5,15892.5,15487.9,15843.0,347351000
2012-04-05,15541.0,15647.2,15306.9,15584.2,194453000
2012-04-10,15081.8,15487.4,15081.8,15383.8,290368000
2012-04-11,15372.7,15396.1,15040.4,15112.9,290566000
2012-04-12,15269.2,15471.2,15027.3,15453.4,308033000
2012-04-13,14824.9,15305.1,14759.0,15270.8,345668000
2012-04-16,14770.7,15021.2,14724.6,14818.4,253824000
2012-04-17,15107.2,15107.2,14622.7,14654.3,286424000
2012-04-18,14506.9,15090.4,14506.9,15071.1,386704000
2012-04-19,14156.2,14654.3,14153.9,14599.9,380127000
2012-04-20,14427.7,14465.0,14054.2,14202.2,405539000
2012-04-23,14030.3,14332.0,13957.7,14326.6,323957000
2012-04-24,14344.4,14365.9,14034.4,14090.1,280715000
2012-04-25,14588.2,14760.3,14414.3,14428.7,304911000
2012-04-26,14400.0,14672.1,14252.5,14650.7,286928000
2012-04-27,14643.4,14723.2,14018.3,14116.8,260329000
2012-04-30,14367.1,14771.4,14348.7,14722.7,200836000
2012-05-02,14017.7,14603.8,13904.1,14568.9,328073000
2012-05-03,14058.7,14346.2,14010.0,14105.7,271072000
2012-05-04,14110.9,14344.1,13996.7,14059.7,238106000
2012-05-07,14495.1,14525.9,13838.3,13887.3,205943000
2012-05-08,14379.7,14726.0,14299.2,14465.5,265161000
2012-05-09,13981.0,14411.2,13816.6,14406.7,371381000
2012-05-10,14459.2,14528.3,14045.1,14175.1,350192000
2012-05-11,14356.4,14421.5,13933.0,14280.3,307602000
2012-05-14,13974.3,14174.5,13878.6,14152.9,219614000
2012-05-15,13751.2,14145.6,13634.8,14053.5,255003000
2012-05-16,13568.0,13870.6,13413.6,13588.4,325322000
2012-05-17,13417.1,13652.5,13205.3,13621.8,251827000
2012-05-18,13678.9,13804.3,13290.5,13315.3,393737000
2012-05-21,13590.0,13759.7,13446.5,13695.7,211506000
2012-05-22,13876.0,13921.2,13582.1,13675.3,205436000
2012-05-23,13418.1,13757.3,13376.2,13701.6,254664000
2012-05-24,13621.9,13736.3,13252.2,13537.2,239097000
2012-05-25,13639.7,13785.3,13463.3,13640.0,181671000
2012-05-28,13344.1,13801.4,13325.1,13729.0,225608000
2012-05-29,13032.4,13444.0,12969.4,13403.5,280790000
2012-05-30,12710.1,13154.2,12675.3,12904.6,331142000
2012-05-31,12708.9,12871.8,12546.6,12797.0,402042000
2012-06-01,12665.9,12849.0,12517.8,12742.7,347827000
2012-06-04,13035.9,13106.6,12510.0,12536.5,205104000
2012-06-05,13095.0,13230.5,13018.8,13147.0,205623000
2012-06-06,13410.6,13508.8,13112.6,13188.6,277318000
2012-06-07,13450.8,13660.4,13416.2,13474.4,270685000
2012-06-08,13688.7,13744.1,13211.7,13359.5,242093000
2012-06-11,13614.4,14500.1,13576.1,14413.0,362914000
2012-06-12,13627.1,13775.0,13453.3,13607.7,254535000
2012-06-13,13820.9,13870.5,13560.6,13646.1,214979000
2012-06-14,13989.5,13990.4,13702.6,13755.1,219611000
2012-06-15,14037.8,14269.2,13912.4,14095.8,506761000
2012-06-18,13629.3,14345.7,13594.6,14312.6,277028000
2012-06-19,13993.1,14042.1,13544.6,13687.1,212727000
2012-06-20,14206.5,14229.2,13939.3,14039.4,217636000
2012-06-21,14195.7,14491.9,13990.1,14102.2,247857000
2012-06-22,14411.1,14586.4,14035.4,14077.8,276895000
2012-06-25,13882.3,14371.6,13857.8,14343.4,235446000
2012-06-26,13681.9,14058.9,13648.3,13811.7,218002000
2012-06-27,13972.2,13972.2,13649.7,13785.8,250549000
2012-06-28,14087.0,14092.9,13818.4,13965.5,205109000
2012-06-29,14890.1,14890.1,14408.7,14539.0,445205000
2012-07-02,14950.7,15064.9,14767.9,14862.9,272362000
2012-07-03,15151.2,15151.2,14947.0,14992.5,238493000
2012-07-04,15112.8,15184.8,15002.5,15124.5,164931000
2012-07-05,14670.1,15148.0,14581.4,15077.2,256422000
2012-07-06,14215.8,14600.4,14190.1,14574.9,329276000
2012-07-09,14109.9,14315.3,13948.1,14213.1,285046000
2012-07-10,14221.6,14401.8,14034.0,14214.7,204163000
2012-07-11,14390.5,14440.9,14122.4,14159.4,220999000
2012-07-12,14033.2,14298.2,13971.2,14292.6,233862000
2012-07-13,14189.3,14237.9,13973.4,14075.3,195774000
2012-07-16,13911.2,14181.8,13811.1,14131.0,204862000
2012-07-17,13966.7,14146.6,13906.0,13992.6,202327000
2012-07-18,14037.0,14072.4,13836.9,14037.5,267875000
2012-07-19,14125.1,14231.5,14012.1,14106.8,205900000
2012-07-20,13302.5,14200.8,13273.3,14093.5,420759000
2012-07-23,13155.8,13290.1,12576.2,13092.5,381197000
2012-07-24,12684.9,13320.2,12673.1,13300.8,235090000
2012-07-25,12788.3,12976.2,12648.9,12668.4,201585000
2012-07-26,13563.5,13563.5,12682.2,12702.0,352307000
2012-07-27,14098.1,14098.1,13302.8,13635.2,282898000
2012-07-30,14490.7,14498.4,14037.8,14086.7,284309000
2012-07-31,14355.0,14729.0,14254.8,14494.0,212508000
2012-08-01,14316.4,14459.6,13995.2,14301.2,164431000
2012-08-02,13578.0,14624.5,13559.6,14311.7,326798000
2012-08-03,14392.4,14392.4,13413.4,13584.9,247045000
2012-08-06,15027.0,15044.7,14355.6,14384.3,227925000
2012-08-07,15362.6,15378.9,14940.6,14951.0,263132000
2012-08-08,15233.0,15407.7,14997.6,15305.9,190321000
2012-08-09,15147.7,15415.2,14969.6,15314.2,195991000
2012-08-10,15014.5,15083.1,14832.3,15057.5,141567000
2012-08-13,15061.1,15168.1,14895.6,14991.4,104720000
2012-08-14,15178.8,15239.0,15071.2,15148.6,113792000
2012-08-15,15187.4,15225.5,15055.3,15150.8,71586000
2012-08-16,15802.0,15806.2,15175.5,15212.8,230811000
2012-08-17,16108.1,16216.9,15876.9,15894.8,276573000
2012-08-20,15915.4,16289.2,15740.4,16107.9,201818000
2012-08-21,16075.1,16104.7,15831.9,15914.1,128242000
2012-08-22,15640.8,16014.3,15610.3,15969.9,159613000
2012-08-23,15517.8,15824.8,15291.9,15747.1,145116000
2012-08-24,15576.2,15603.3,15304.9,15471.0,107758000
2012-08-27,15764.8,15764.8,15376.8,15531.6,102652000
2012-08-28,15625.5,15776.0,15520.4,15744.4,108404000
2012-08-29,15566.9,15693.5,15499.4,15630.4,137263000
2012-08-30,15330.4,15564.2,15296.0,15509.6,124946000
2012-08-31,15811.0,15819.8,15258.8,15302.6,302455000
2012-09-03,15840.0,15856.9,15663.1,15759.4,107274000
2012-09-04,15955.2,16071.4,15861.3,15896.4,173195000
2012-09-05,15967.4,16113.3,15813.1,15913.2,161515000
2012-09-06,16751.7,16757.8,16050.6,16057.4,304454000
2012-09-07,16797.8,17104.9,16694.6,16810.5,306828000
2012-09-10,16744.3,16814.8,16614.7,16728.2,167640000
2012-09-11,16904.5,16910.8,16477.4,16671.1,168453000
2012-09-12,17036.0,17216.2,16900.8,16997.0,234365000
2012-09-13,16916.3,16985.4,16765.3,16961.7,161497000
2012-09-14,17382.3,17545.3,17239.4,17280.4,288950000
2012-09-17,17368.5,17386.6,17158.5,17235.9,168226000
2012-09-18,17177.1,17265.4,16944.3,17223.9,163760000
2012-09-19,17263.4,17371.4,17120.0,17257.7,177132000
2012-09-20,17100.0,17240.4,16970.7,17124.8,168749000
2012-09-21,17544.7,17544.7,17129.5,17188.7,340749000
2012-09-24,17348.0,17441.0,17229.7,17402.4,107284000
2012-09-25,17425.9,17474.8,17303.3,17322.1,125007000
2012-09-26,16742.5,17228.8,16712.7,17222.2,252681000
2012-09-27,16716.8,16871.3,16606.5,16825.8,145562000
2012-09-28,16431.6,16923.2,16368.1,16861.9,175962000
2012-10-01,16622.0,16738.1,16448.8,16467.1,156295000
2012-10-02,16799.2,16898.8,16464.2,16494.4,141834000
2012-10-03,16713.0,16871.2,16660.8,16746.6,186837000
2012-10-04,16683.4,16897.8,16622.7,16812.1,125260000
2012-10-05,16986.5,17025.8,16711.3,16754.5,142985000
2012-10-08,16851.2,16898.4,16774.6,16889.4,112255000
2012-10-09,16540.1,16873.5,16517.8,16847.1,182717000
2012-10-10,16374.8,16582.1,16367.4,16454.7,164970000
2012-10-11,16517.4,16609.1,16156.1,16258.0,148864000
2012-10-12,16341.6,16638.6,16341.6,16495.5,112345000
2012-10-15,16398.1,16494.0,16283.3,16349.7,111705000
2012-10-16,16956.9,16960.5,16532.9,16543.7,218383000
2012-10-17,17440.0,17448.0,17137.0,17168.7,279964000
2012-10-18,17380.2,17500.9,17241.2,17465.3,189464000
2012-10-19,16979.0,17316.4,16909.4,17285.6,197258000
2012-10-22,16901.2,17069.9,16824.8,16962.6,139768000
2012-10-23,16623.6,16921.5,16520.7,16880.1,153870000
2012-10-24,16717.5,16778.1,16420.9,16675.2,141520000
2012-10-25,16691.2,16845.8,16663.5,16694.9,127757000
2012-10-26,16683.4,16743.7,16447.4,16538.5,162980000
2012-10-29,16582.6,16692.2,16487.9,16625.8,122886000
2012-10-30,16808.5,16830.1,16641.2,16656.2,93858000
2012-10-31,16827.9,17036.0,16802.2,16809.4,164282000
2012-11-01,16921.2,17012.2,16715.0,16750.2,90289000
2012-11-02,17112.6,17170.6,16824.2,16976.2,119302000
2012-11-05,16790.0,16953.3,16735.6,16946.3,108850000
2012-11-06,16830.8,16896.6,16752.0,16776.4,112424000
2012-11-07,16450.7,17004.6,16403.2,16964.2,190265000
2012-11-08,16384.0,16585.7,16345.9,16538.4,134221000
2012-11-09,16410.8,16491.3,16108.7,16360.7,158789000
2012-11-12,16262.9,16403.8,16220.6,16400.5,112765000
2012-11-13,16532.8,16580.3,16097.0,16164.3,179054000
2012-11-14,16489.0,16668.5,16424.2,16516.3,215126000
2012-11-15,16537.3,16642.2,16354.4,16364.8,135766000
2012-11-16,16306.9,16600.7,16306.9,16532.2,207278000
2012-11-19,16686.4,16710.5,16337.8,16466.6,180508000
2012-11-20,16718.4,16736.5,16539.6,16596.6,122783000
2012-11-21,16775.7,16818.7,16585.2,16668.2,129035000
2012-11-22,16926.6,16967.0,16783.4,16827.8,137975000
2012-11-23,16999.7,17012.6,16818.1,16950.6,142357000
2012-11-26,16924.9,16963.9,16855.6,16945.3,126452000
2012-11-27,16901.1,17097.6,16806.4,17037.1,251030000
2012-11-28,16845.0,16882.1,16664.6,16823.2,242358000
2012-11-29,17137.4,17141.4,16944.2,16956.4,250039000
2012-11-30,17053.5,17171.7,17027.7,17121.0,301074000
2012-12-03,16955.8,17253.7,16923.4,17116.6,216205000
2012-12-04,16984.2,17077.4,16916.6,16919.2,135636000
2012-12-05,16943.0,17143.9,16860.1,17081.7,210381000
2012-12-06,17007.7,17087.1,16859.3,16997.5,241408000
2012-12-07,16873.8,17076.1,16797.6,17023.6,325544000
2012-12-10,16779.0,16779.0,16491.7,16763.7,251311000
2012-12-11,17029.3,17042.4,16782.8,16795.0,251448000
2012-12-12,17173.8,17177.0,17045.9,17066.6,229127000
2012-12-13,17270.9,17313.8,17185.1,17249.7,198052000
2012-12-14,17285.9,17331.7,17241.7,17296.8,176921000
2012-12-17,17320.8,17340.3,17180.2,17271.7,183124000
2012-12-18,17597.7,17603.7,17369.5,17381.1,295580000
2012-12-19,17803.1,17927.7,17633.4,17637.5,436319000
2012-12-20,17808.7,17881.3,17706.5,17721.4,437325000
2012-12-21,17866.4,17866.4,17678.5,17719.1,620088000
2012-12-24,17884.8,17895.0,17791.1,17803.2,82703000
2012-12-27,17879.5,18018.9,17772.4,17783.6,203332000
2012-12-28,17556.1,17939.6,17497.6,17870.2,253633000
2012-12-31,17634.8,17634.8,17363.2,17529.7,105477000
2013-01-02,18244.6,18244.6,17897.2,17998.2,280533000
2013-01-03,18196.0,18237.7,18046.4,18135.7,182282000
2013-01-04,18266.2,18290.4,18159.9,18203.4,230118000
2013-01-07,18230.6,18374.8,18202.9,18267.6,289121000
2013-01-08,18312.6,18400.3,18143.0,18178.6,335514000
2013-01-09,18645.0,18661.7,18382.8,18392.3,445023000
2013-01-10,18701.3,18767.3,18548.3,18675.4,493389000
2013-01-11,18800.6,18828.3,18616.9,18747.5,252442000
2013-01-14,18729.9,18923.2,18663.1,18870.6,250463000
2013-01-15,18746.9,18761.1,18571.6,18634.5,271883000
2013-01-16,18703.5,18753.5,18582.5,18721.3,291650000
2013-01-17,18809.7,18888.2,18672.4,18678.0,234678000
2013-01-18,18755.5,18920.8,18748.2,18885.0,305696000
2013-01-21,18892.7,18892.7,18768.4,18813.8,194477000
2013-01-22,18819.0,18913.3,18723.9,18878.7,223749000
2013-01-23,18777.9,18858.8,18717.3,18833.7,229704000
2013-01-24,18892.1,18908.1,18697.5,18743.5,199089000
2013-01-25,19020.6,19041.3,18784.6,18841.6,180051000
2013-01-28,18907.0,19083.9,18907.0,19078.1,170355000
2013-01-29,18842.7,18947.1,18763.9,18909.0,179377000
2013-01-30,18693.8,18949.5,18659.3,18856.1,187322000
2013-01-31,18236.5,18632.2,18236.5,18617.0,306581000
2013-02-01,17947.5,18103.6,17794.3,17952.2,598095000
2013-02-04,17271.1,17943.2,17265.0,17937.9,395047000
2013-02-05,17650.7,17723.1,17218.5,17228.8,340040000
2013-02-06,17569.1,17797.7,17475.0,17697.9,323687000
2013-02-07,17478.4,17795.7,17458.7,17623.8,267892000
2013-02-08,17827.8,17846.3,17465.5,17502.8,231593000
2013-02-11,17618.0,17839.1,17568.7,17836.9,176146000
2013-02-12,17958.4,17971.6,17544.9,17595.9,243712000
2013-02-13,18114.2,18195.3,17908.7,18004.4,267526000
2013-02-14,17985.9,18163.3,17785.6,18040.8,264982000
2013-02-15,17774.1,17994.3,17774.1,17962.7,242669000
2013-02-18,17684.0,17763.6,17527.9,17693.4,159631000
2013-02-19,17937.9,17949.9,17636.3,17642.8,256624000
2013-02-20,17802.1,18044.8,17767.0,17958.7,174829000
2013-02-21,17478.1,17703.0,17407.3,17696.0,273812000
2013-02-22,17836.9,17836.9,17558.0,17575.9,218057000
2013-02-25,17979.7,18319.1,17741.4,17954.2,329551000
2013-02-26,17404.3,17664.1,17252.6,17302.2,407966000
2013-02-27,17744.5,17744.5,17373.2,17481.1,290260000
2013-02-28,17948.7,17996.7,17757.9,17859.4,351215000
2013-03-01,17854.5,18069.7,17676.0,17936.6,335826000
2013-03-04,17983.6,18039.1,17728.2,17741.5,232940000
2013-03-05,18369.6,18383.2,18129.2,18158.3,255574000
2013-03-06,18229.3,18504.2,18223.6,18397.3,188364000
2013-03-07,18295.0,18438.2,18275.0,18304.8,176283000
2013-03-08,18816.2,18838.5,18405.6,18414.6,328120000
2013-03-11,18655.6,18777.2,18527.2,18767.0,174802000
2013-03-12,18613.0,18756.4,18557.2,18605.9,186354000
2013-03-13,18538.9,18578.9,18400.6,18548.8,210766000
2013-03-14,18887.0,18914.3,18607.2,18615.3,278296000
2013-03-15,18802.3,18869.6,18639.7,18823.5,417423000
2013-03-18,18559.5,18602.8,18219.2,18272.4,265680000
2013-03-19,18152.0,18613.2,17998.2,18524.3,356447000
2013-03-20,18360.0,18530.4,18165.1,18330.1,244361000
2013-03-21,18217.9,18428.6,18020.7,18356.8,284508000
2013-03-22,18170.5,18313.6,18016.5,18154.7,238206000
2013-03-25,17758.5,18459.3,17670.7,18407.2,363679000
2013-03-26,17431.1,17852.5,17382.4,17791.9,358732000
2013-03-27,17237.6,17542.6,17067.7,17534.9,478772000
2013-03-28,17280.5,17394.0,17012.5,17221.2,274669000
2013-04-02,17565.0,17583.7,17210.9,17274.8,281994000
2013-04-03,17257.5,17548.6,17204.9,17497.6,247911000
2013-04-04,17134.5,17555.0,17077.2,17394.2,319340000
2013-04-05,17027.9,17326.1,16848.3,17205.7,274021000
2013-04-08,17040.0,17240.2,17012.2,17091.8,196775000
2013-04-09,17228.3,17282.6,17095.1,17171.1,234157000
2013-04-10,17805.8,17899.1,17310.8,17328.4,425646000
2013-04-11,17856.3,17898.9,17645.5,17786.2,214751000
2013-04-12,17680.0,17818.6,17615.5,17775.8,231794000
2013-04-15,17622.1,17797.3,17462.3,17697.0,233258000
2013-04-16,17478.3,17665.3,17447.2,17533.2,208225000
2013-04-17,17158.0,17574.4,17027.3,17566.4,308068000
2013-04-18,17178.8,17423.8,17072.6,17251.9,245637000
2013-04-19,17405.4,17494.0,17263.8,17336.5,290492000
2013-04-22,17652.1,17719.4,17431.9,17566.7,184179000
2013-04-23,18227.4,18273.3,17660.4,17694.2,372070000
2013-04-24,18447.1,18498.0,18223.4,18254.2,329226000
2013-04-25,18394.0,18446.2,18185.3,18379.5,251465000
2013-04-26,18244.3,18316.1,18144.2,18279.4,251945000
2013-04-29,18582.8,18611.3,18305.9,18305.9,305490000
2013-04-30,18512.6,18743.8,18466.0,18658.2,263763000
2013-05-02,18507.0,18852.7,18243.2,18493.7,297681000
2013-05-03,18811.7,18858.4,18515.4,18588.7,249998000
2013-05-06,18721.5,18831.4,18652.6,18826.2,111252000
2013-05-07,18809.9,18909.9,18713.2,18800.3,245774000
2013-05-08,18926.5,18965.1,18713.0,18814.2,263524000
2013-05-09,18873.1,18950.7,18793.0,18924.0,240239000
2013-05-10,18815.8,19090.3,18743.6,18898.9,278399000
2013-05-13,18624.9,18882.1,18508.5,18834.7,227580000
2013-05-14,18661.9,18695.3,18424.3,18674.8,259973000
2013-05-15,18899.5,18928.2,18582.5,18639.7,260686000
2013-05-16,18811.0,18915.3,18765.9,18870.8,175163000
2013-05-17,18899.3,18916.0,18758.4,18779.8,333373000
2013-05-20,18751.4,18968.5,18597.6,18907.5,192352000
2013-05-21,18639.7,18801.6,18493.7,18755.2,216784000
2013-05-22,18635.0,18729.9,18456.3,18651.4,246352000
2013-05-23,18381.2,18409.8,18160.5,18206.2,282410000
2013-05-24,18207.0,18493.4,18101.1,18481.7,189938000
2013-05-27,18425.3,18425.3,18280.2,18293.7,101407000
2013-05-28,18750.6,18909.8,18501.4,18529.9,298979000
2013-05-29,18597.2,18716.3,18558.8,18647.4,271570000
2013-05-30,18579.2,18697.2,18494.8,18518.9,237142000
2013-05-31,18330.6,18591.1,18295.3,18581.3,306736000
2013-06-03,18253.5,18439.0,18049.8,18211.7,231561000
2013-06-04,18428.5,18550.5,18372.2,18382.7,204150000
2013-06-05,18271.4,18578.5,18255.1,18305.8,261977000
2013-06-06,18108.3,18552.6,18108.3,18310.8,278270000
2013-06-07,18218.3,18311.1,17994.6,18137.6,297871000
2013-06-10,18131.9,18339.8,18037.5,18221.0,276422000
2013-06-11,17827.7,18033.0,17586.9,18026.3,392860000
2013-06-12,17903.5,18171.3,17750.8,17782.0,276164000
2013-06-13,17788.8,17846.9,17539.6,17717.0,291659000
2013-06-14,17787.0,17940.6,17747.7,17857.4,243709000
2013-06-17,17931.1,18058.5,17790.3,17920.6,221823000
2013-06-18,18031.4,18099.4,17853.1,17929.6,207778000
2013-06-19,17850.8,18035.6,17808.5,18033.5,186334000
2013-06-20,17274.3,17698.3,17196.6,17605.2,320728000
2013-06-21,17005.2,17395.7,17004.9,17355.3,448845000
2013-06-24,16680.6,17081.6,16581.5,16965.1,273348000
2013-06-25,16800.9,16948.7,16742.5,16871.5,251344000
2013-06-26,17276.3,17331.6,16759.0,16862.6,283593000
2013-06-27,17323.7,17401.3,17026.6,17288.6,246997000
2013-06-28,17147.8,17532.7,17063.3,17392.3,235237000
2013-07-01,17494.7,17580.9,17137.1,17303.0,217103000
2013-07-02,17449.2,17544.9,17380.7,17509.7,247288000
2013-07-03,17238.2,17253.2,16902.9,17216.5,276478000
2013-07-04,17782.7,17857.5,17291.1,17341.0,242192000
2013-07-05,17485.7,17846.2,17438.3,17755.6,221456000
2013-07-08,17818.1,17930.5,17546.1,17606.0,231503000
2013-07-09,17814.9,18029.9,17706.1,17902.1,188744000
2013-07-10,17800.8,17844.2,17580.2,17749.6,165098000
2013-07-11,17882.5,18006.9,17770.7,18003.2,175152000
2013-07-12,17468.3,17895.3,17370.4,17892.2,221675000
2013-07-15,17579.3,17722.0,17417.1,17523.1,156704000
2013-07-16,17456.8,17665.7,17318.8,17607.2,189287000
2013-07-17,17489.3,17590.8,17243.0,17493.6,176349000
2013-07-18,17812.8,17829.5,17419.3,17427.3,192535000
2013-07-19,17781.4,17861.3,17656.7,17775.0,156177000
2013-07-22,17832.3,17946.3,17722.9,17810.7,140787000
2013-07-23,18073.5,18217.4,17935.2,17940.6,205389000
2013-07-24,18339.4,18354.2,18121.6,18131.4,253079000
2013-07-25,18540.0,18551.5,18249.4,18355.7,229578000
2013-07-26,18700.0,18794.7,18587.1,18598.4,230054000
2013-07-29,18750.4,18830.4,18690.1,18756.0,168772000
2013-07-30,18941.6,18966.1,18732.9,18818.0,185393000
2013-07-31,18889.9,18994.4,18761.0,18901.2,191524000
2013-08-01,19129.1,19136.2,18886.1,18962.7,194874000
2013-08-02,19204.8,19214.5,19015.4,19187.0,158458000
2013-08-05,19175.3,19301.7,19150.1,19229.2,128491000
2013-08-06,19105.2,19292.4,18971.7,19191.7,151413000
2013-08-07,19204.9,19213.1,18922.6,19062.9,158511000
2013-08-08,19423.8,19432.1,19220.7,19234.6,195763000
2013-08-09,19566.4,19634.2,19326.3,19454.8,204533000
2013-08-12,19526.6,19644.3,19470.9,19555.4,156533000
2013-08-13,19617.9,19663.6,19476.9,19570.6,136741000
2013-08-14,19686.9,19686.9,19502.3,19631.3,143327000
2013-08-15,19571.3,19703.6,19339.0,19660.3,138968000
2013-08-16,19758.6,19773.9,19510.4,19576.0,206850000
2013-08-19,19390.9,19753.0,19355.2,19729.9,170388000
2013-08-20,19044.3,19288.1,18865.6,19286.9,214205000
2013-08-21,18953.4,19169.0,18875.6,19099.2,120911000
2013-08-22,19329.7,19422.3,18985.8,19004.2,171806000
2013-08-23,19457.5,19514.8,19207.0,19383.0,128811000
2013-08-26,19374.8,19525.1,19241.4,19418.9,81286000
2013-08-27,18801.7,19360.0,18767.0,19255.1,208051000
2013-08-28,18810.7,18864.2,18537.1,18740.9,192416000
2013-08-29,18887.0,18945.2,18711.9,18889.0,142640000
2013-08-30,18569.8,18869.5,18569.8,18826.6,171995000
2013-09-02,18881.2,18985.7,18747.3,18750.9,155566000
2013-09-03,18916.3,19069.4,18660.8,18901.6,142579000
2013-09-04,19017.3,19079.1,18722.4,18981.7,159255000
2013-09-05,19151.1,19182.6,18978.6,19067.9,213564000
2013-09-06,19386.3,19439.5,19092.8,19132.3,219660000
2013-09-09,19337.5,19366.2,19194.8,19322.1,152835000
2013-09-10,19717.8,19745.3,19441.5,19487.8,273337000
2013-09-11,19882.6,19899.2,19627.7,19688.0,255352000
2013-09-12,19992.5,20053.4,19852.1,19889.5,261211000
2013-09-13,20031.5,20053.8,19856.9,19957.8,188249000
2013-09-16,20161.2,20288.3,20073.2,20192.5,197762000
2013-09-17,20144.3,20174.5,19964.4,20147.3,177115000
2013-09-18,20302.3,20324.4,20152.2,20203.8,236025000
2013-09-19,20506.5,20607.3,20377.6,20601.1,297735000
2013-09-20,20547.1,20547.1,20427.4,20446.5,288147000
2013-09-23,20407.5,20583.0,20291.0,20532.8,186866000
2013-09-24,20537.8,20547.0,20333.3,20409.2,182432000
2013-09-25,20706.4,20721.2,20431.3,20505.1,205467000
2013-09-26,20772.4,20802.7,20557.5,20728.6,238809000
2013-09-27,20673.9,20832.3,20591.5,20793.8,237703000
2013-09-30,20608.5,20638.9,20273.8,20342.7,204351000
2013-10-01,20962.3,20974.4,20585.0,20598.8,216831000
2013-10-02,20981.4,21044.7,20808.5,20893.3,196877000
2013-10-03,20859.5,21056.2,20780.3,20996.2,162512000
2013-10-04,21140.5,21167.0,20796.5,20836.5,220135000
2013-10-07,21053.8,21070.2,20918.5,21066.6,165528000
2013-10-08,20912.5,21118.8,20895.5,21055.6,226696000
2013-10-09,21181.9,21253.3,20860.2,20874.2,215016000
2013-10-10,21678.9,21756.6,21286.9,21321.0,313979000
2013-10-11,21696.9,21783.3,21598.0,21782.2,204909000
2013-10-14,21758.7,21770.0,21577.7,21618.6,161741000
2013-10-15,22003.9,22003.9,21765.9,21833.9,250630000
2013-10-16,22261.8,22288.1,21912.4,21943.4,269117000
2013-10-17,22349.7,22350.4,22122.4,22212.6,231677000
2013-10-18,22538.5,22540.4,22344.0,22413.3,234130000
2013-10-21,22619.5,22678.3,22457.8,22566.0,226982000
2013-10-22,22563.6,22658.1,22518.5,22583.9,207246000
2013-10-23,22147.6,22455.9,22066.4,22439.3,300665000
2013-10-24,22343.7,22343.7,22113.7,22132.6,224518000
2013-10-25,22118.6,22281.0,22021.4,22203.7,240606000
2013-10-28,21940.0,22227.9,21802.1,22183.2,232987000
2013-10-29,22227.8,22248.3,21780.9,21857.1,256184000
2013-10-30,22035.8,22489.9,21957.7,22218.7,240984000
2013-10-31,22327.0,22331.4,21946.9,21981.3,258118000
2013-11-01,22170.1,22374.5,22120.8,22323.3,142497000
2013-11-04,22266.3,22364.3,22161.4,22263.6,162713000
2013-11-05,22090.1,22379.1,21946.3,22360.3,222791000
2013-11-06,22282.5,22396.5,22155.9,22208.7,178254000
2013-11-07,22063.4,22710.2,22000.6,22280.5,359243000
2013-11-08,22078.9,22150.1,21776.2,21939.8,271391000
2013-11-11,22174.6,22242.8,21904.1,22105.4,123206000
2013-11-12,21989.3,22253.1,21936.0,22150.7,181544000
2013-11-13,21915.9,22064.4,21779.9,21915.2,199524000
2013-11-14,21991.7,22164.1,21769.1,22132.9,309213000
2013-11-15,21962.7,22083.7,21859.6,22007.4,185947000
2013-11-18,22160.1,22320.0,21837.8,21926.2,200883000
2013-11-19,21812.9,22089.1,21804.8,22078.6,180785000
2013-11-20,21653.7,21827.2,21534.9,21777.5,228662000
2013-11-21,21743.9,21778.3,21444.1,21522.4,161717000
2013-11-22,21920.8,21976.0,21718.3,21797.5,183663000
2013-11-25,21947.3,22094.0,21873.4,22028.8,171693000
2013-11-26,22010.3,22075.1,21886.2,21959.2,263269000
2013-11-27,22222.9,22267.5,21991.9,22102.7,173646000
2013-11-28,22339.2,22414.2,22236.0,22253.9,155232000
2013-11-29,22289.0,22483.1,22259.4,22372.6,179884000
2013-12-02,22080.3,22323.1,22012.6,22286.2,170200000
2013-12-03,21762.0,22074.4,21762.0,22058.3,275215000
2013-12-04,21615.9,21873.2,21516.3,21791.8,189023000
2013-12-05,21279.6,21712.1,21262.9,21585.1,242676000
2013-12-06,21298.5,21340.3,20917.1,21310.3,247008000
2013-12-09,21495.5,21521.8,21274.7,21323.7,225519000
